stateid,nid,year,statefip,suiWun,suiWMun,suiWFun,perc_empl_white,perc_empl_white_men,perc_empl_white_women,citi6016,inst6017_nom,gini,povertyrate,gdp,perc_snap,perc_college,single_person_hh,avg_hh_size,hfr,sexratio_mf,binge_drinking,population,logpop,popdensity,lpopdens,age_under_18,age_18_34,age_35_64,age_above_64,perc_white,perc_hispanic,suiWunl95,suiWunu95,suiWunse,suiWMun95l,suiWMun95u,suiWMunse,suiWFun95l,suiWFun95u,suiWFunse
Indiana,14,2003,18,12.5,20.7,4.5,65,71.900002,58.5,46.098988,50.289955,42.39,9.9,44410,7.5876951,21.169281,10.66394,3.3300824,36.4,.98052168,15.10000038146973,6196638,15.639518,172.7777241452172,5.1520061,25.45594024658203,23.44155216217041,38.72687911987305,12.37562656402588,88.582939,3.9740894,11.5,13.4,.5,19,22.4,.89999998,3.7,5.1999998,.40000001
Indiana,14,2004,18,11.8,19.1,4.7,63.900002,70.300003,57.900002,45.988297,50.289955,42.06,11.6,45669,8.4441423,21.579952,11.097028,3.3393893,39.1,.98359865,14.5,6233007,15.64537,173.8605993567089,5.1582537,25.31038538614911,23.32924779256186,38.98656336466468,12.37380154927571,88.440376,4.3672085,10.9,12.7,.5,17.4,20.700001,.80000001,3.9000001,5.5,.40000001
Indiana,14,2005,18,12.8,21.6,4.2,64.199997,71.599998,57.200001,49.661324,27.375423,42.89,12.6,45471,8.8599939,21.137049,10.876187,3.2660248,37,.99395251,14.30000019073486,6278616,15.65266,174.9434745682001,5.164463,25.16483052571613,23.21694342295328,39.24624760945642,12.37197653452555,87.727448,4.4893026,11.8,13.7,.5,19.9,23.4,.89999998,3.4000001,4.9000001,.40000001
Indiana,14,2006,18,14.1,23.3,5,64.699997,72.5,57.400002,52.706375,27.375423,43.2,10.6,45995,9.075099,21.890917,13.351,3.2040901,38.6,1.0057982,16,6332669,15.661232,176.026349779692,5.1706338,25.0192756652832,23.10463905334473,39.50593185424805,12.37015151977539,87.359032,4.7783332,13.1,15,.5,21.5,25.1,.89999998,4.1999998,5.9000001,.40000001
Indiana,14,2007,18,13.5,21.7,5.5,63.099998,70.099998,56.400002,53.207489,31.463753,42.9,11.8,46934,9.2036505,22.411486,13.374789,3.1975546,35.8,1.0048277,15.60000038146973,6379599,15.668615,175.696435596013,5.1687579,25.10430908203125,23.07659912109375,39.38337326049805,12.43571758270264,87.219254,4.7531171,12.5,14.4,.5,19.9,23.4,.89999998,4.5999999,6.4000001,.40000001
Indiana,14,2008,18,13.7,22.4,5.2,63.400002,69,57.900002,50.431629,31.463753,43.7,14.3,46424,9.7032499,23.230276,13.7747,3.2101562,37.4,1.0035253,16.10000038146973,6424806,15.675677,176.641819703188,5.1741242,24.98178863525391,22.89213562011719,39.54872512817383,12.57735061645508,87.578438,5.0518818,12.7,14.7,.5,20.700001,24.200001,.89999998,4.4000001,6.0999999,.40000001
Indiana,14,2009,18,14,23.3,5,59.5,63.400002,55.700001,48.223892,29.73642,43.4,16.1,42957,10.940694,22.56282,13.637328,3.2302663,40,1.0025146,14.19999980926514,6459325,15.681035,176.83349609375,5.1752086,25.01436042785645,23.09144973754883,39.29026794433594,12.60392475128174,87.426826,5.4304819,13,15,.5,21.5,25.1,.89999998,4.1999998,5.8000002,.40000001
Indiana,14,2010,18,14.5,22.7,6.4,58,63.299999,52.900002,40.428696,29.73642,44,16.3,45472,12.532035,22.999626,13.30013,3.2439866,39.1,.99878287,13.5,6490590,15.685864,179.1262969970703,5.1880913,25.04240798950195,22.84430503845215,39.40866851806641,12.70461940765381,86.771866,6.0042481,13.5,15.4,.5,21,24.5,.89999998,5.5,7.3000002,.5
Indiana,14,2011,18,14.6,23.1,6.3,59.099998,65.099998,53.200001,39.25486,23.805338,44.61,15.6,45495,13.466026,22.976355,13.420937,3.2356734,35.09999999999999,.99956131,17.79999923706055,6516845,15.689901,180.1549987792969,5.1938176,24.8724479675293,22.8447322845459,39.42630767822266,12.85651302337646,86.68634,6.0862627,13.6,15.6,.5,21.299999,24.799999,.89999998,5.4000001,7.1999998,.5
Indiana,14,2012,18,15.6,25.1,6.3,58.099998,63.900002,52.599998,37.285664,23.805338,44.17,15.2,45513,13.898213,23.574478,13.430567,3.2422616,43.2,.99594414,15.89999961853027,6538283,15.693185,181.0279998779297,5.1986518,24.70882034301758,22.86149406433105,39.36251831054688,13.06716632843018,86.160187,6.2525182,14.6,16.6,.5,23.200001,26.9,.89999998,5.4000001,7.1999998,.5
Indiana,14,2013,18,15.5,25.1,6.1,58.799999,65.099998,52.700001,40.621006,24.79879,45.54000000000001,11.6,46268,14.093423,23.945251,13.629742,3.2416832,40.6,.99119753,15,6570518,15.698103,181.8466949462891,5.2031641,24.51533508300781,22.87654304504395,39.30422973632813,13.3038911819458,86.081909,6.3837051,14.5,16.5,.5,23.200001,26.9,.89999998,5.1999998,7,.5
Indiana,14,2014,18,15.7,25.4,6.3,60.700001,66.400002,55.200001,40.428917,24.79879,44.55,14.6,47582,13.530089,24.998901,13.378162,3.2322114,42.4,.99361736,14.80000019073486,6597880,15.702259,182.6157073974609,5.2073841,24.3338737487793,22.90514945983887,39.17595672607422,13.58502197265625,86.08075,6.4573345,14.7,16.799999,.5,23.5,27.200001,.89999998,5.4000001,7.1999998,.5
Indiana,14,2015,18,15.8,25.7,6.2,61.299999,66.800003,56.099998,40.023098,24.79879,45.19000053405762,13.5,47152,12.564662,25.213007,13.892833,3.1969941,39.4,.98995167,15.69999980926514,6619680,15.705558,183.3480072021484,5.2113862,24.15492057800293,22.93301010131836,39.01070785522461,13.90136051177979,86.135796,6.6092014,14.8,16.799999,.5,23.9,27.6,1,5.3000002,7.0999999,.5
Indiana,14,2016,18,16.6,27.4,6.1,62.599998,68.099998,57.400002,41.66568,24.79879,45.26999890804291,11.8,47727,11.180523,25.946634,13.688704,3.2159588,42.4,.99731934,17.5,6633053,15.707576,183.9322967529297,5.2145677,24.00748634338379,22.96971130371094,38.75295257568359,14.26985168457031,85.758141,6.7565112,15.6,17.700001,.5,25.4,29.299999,1,5.1999998,7,.5
Iowa,15,2000,19,10.1,17.5,2.9,69.800003,75.599998,64.099998,38.672997,51.129677,42.01,8.300000000000001,41706,4.2102823,21.472677,11.396556,3.2231836,47.7,1.0064538,17.25,2929067,14.890195,52.37797927856445,3.9584863,25.07029342651367,22.59038925170898,37.43280029296875,14.90651798248291,95.013794,2.5793529,8.8999996,11.2,.60000002,15.3,19.799999,1.1,2.0999999,3.9000001,.40000001
Iowa,15,2001,19,10.7,18.4,3.2,69.900002,75,65.099998,51.181519,51.129677,40.97,7.4,41156,4.314261,22.673399,11.328719,3.1290581,39.8,.99678332,16.20000076293945,2931997,14.891194,52.54432267936477,3.961657,24.88531398773193,22.56080373128256,37.69851557413733,14.85536781946819,95.023193,2.9197185,9.3999996,11.9,.60000002,16.1,20.700001,1.2,2.4000001,4.3000002,.5
Iowa,15,2002,19,11.1,18,4.4,70.599998,76.699997,64.900002,41.530983,51.715893,40.96,9.199999999999999,42293,4.7961068,22.499813,11.412649,3.1349108,41.7,1.0053599,20.10000038146973,2934234,14.891957,52.71066608016508,3.9648178,24.7003345489502,22.53121821085612,37.96423085530603,14.80421765645345,94.635048,3.0471516,9.8999996,12.3,.60000002,15.8,20.299999,1.1,3.4000001,5.5999999,.60000002
Iowa,15,2003,19,12.2,20.7,3.9,67.699997,73.099998,62.599998,47.85461,50.528587,41.49,8.9,43955,5.228282,22.589767,11.719345,3.1859035,38.9,1.0096161,19.39999961853027,2941999,14.8946,52.87700948096546,3.9679687,24.51535511016846,22.50163269042969,38.22994613647461,14.75306749343872,95.063751,3.1263955,10.9,13.4,.69999999,18.299999,23.1,1.2,3,5.0999999,.5
Iowa,15,2004,19,11.9,20.2,3.8,67.199997,72.099998,62.5,51.171844,51.040188,41.44,10.8,47314,6.0663896,24.123201,12.249542,3.1292291,42.3,.99404043,19,2953635,14.898547,53.04335288176577,3.9711096,24.33037567138672,22.47204717000326,38.49566141764319,14.701917330424,94.834061,3.6196094,10.6,13.2,.60000002,17.799999,22.6,1.2,2.9000001,5,.5
Iowa,15,2005,19,11.5,18,5.2,68.800003,73.400002,64.400002,50.258675,55.178143,41.87,11.3,48534,6.9724813,23.804348,11.974936,3.1114969,35.9,1.0126344,18.60000038146973,2964454,14.902204,53.20969628256609,3.9742405,24.14539623260498,22.44246164957683,38.76137669881189,14.65076716740926,95.047165,3.5827763,10.2,12.8,.60000002,15.8,20.299999,1.1,4.0999999,6.5,.60000002
Iowa,15,2006,19,11.5,18.9,4.2,70.5,76,65.400002,52.476116,55.178143,42.4,10.3,48912,7.5676813,24.383364,14.95219,3.0440664,37.5,1.0101196,20.60000038146973,2982644,14.90832,53.3760396833664,3.9773619,23.96041679382324,22.41287612915039,39.02709197998047,14.59961700439453,93.752899,4.0270815,10.2,12.7,.60000002,16.6,21.200001,1.2,3.2,5.5,.5
Iowa,15,2007,19,11.1,18.2,4.2,69.699997,75,64.599998,55.465843,62.616611,42.6,8.9,50764,7.9470539,24.078041,15.276501,3.0744891,38.8,1.0230836,19.89999961853027,2999212,14.91386,53.1967106093837,3.9739966,23.93526840209961,22.37914657592773,39.02228164672852,14.66330146789551,93.874062,3.8799257,9.8999996,12.3,.60000002,16,20.5,1.1,3.2,5.4000001,.5
Iowa,15,2008,19,12.9,21.4,4.6,69.900002,74.699997,65.300003,56.951637,62.061745,42.8,9.5,49435,8.5580301,24.377844,14.976102,3.0418682,39.6,1.0214118,20.20000076293945,3016734,14.919685,53.4173145455885,3.9781349,23.83209800720215,22.37629127502441,39.09836196899414,14.6932487487793,93.955284,4.1308122,11.6,14.2,.69999999,18.9,23.799999,1.2,3.5999999,5.9000001,.60000002
Iowa,15,2009,19,12.2,20.3,4.4,68.099998,71.800003,64.599998,53.307377,63.138836,43.1,10.7,48013,9.7302551,25.382742,14.998785,3.0493391,38.7,1.0145482,18.5,3032870,14.92502,53.31866836547852,3.9762864,23.83147430419922,22.6683177947998,38.77198791503906,14.72821998596191,93.975014,4.3373075,10.9,13.5,.69999999,17.9,22.6,1.2,3.3,5.5999999,.5
Iowa,15,2010,19,12.7,21.1,4.6,67.400002,71.5,63.5,48.092655,63.138836,42.7,10.3,49016,11.15497,25.359505,14.648858,3.0896995,41.09999999999999,1.016579,16.89999961853027,3050694,14.93088,53.99967956542969,3.9889781,24.00288200378418,22.4383659362793,38.75137710571289,14.80737590789795,93.27758,4.964354,11.4,14.1,.69999999,18.700001,23.5,1.2,3.5,5.8000002,.60000002
Iowa,15,2011,19,14.2,23.2,5.3,66.400002,70.900002,62.099998,42.554958,34.775532,43.4,10.4,49325,12.196038,25.913233,14.863327,3.0905094,37.6,1.0189621,23.10000038146973,3065389,14.935685,54.28610992431641,3.9942684,23.89974975585938,22.56190490722656,38.68746948242188,14.85087394714355,93.432861,5.0159864,12.8,15.5,.69999999,20.700001,25.700001,1.3,4.1999998,6.5999999,.60000002
Iowa,15,2012,19,12.8,20.7,5.1,65.400002,69.199997,61.799999,40.58205,34.775532,43.28,10.3,51119,13.262846,26.990551,14.810067,3.0695684,40.9,1.018527,21.70000076293945,3076636,14.939347,54.56145095825195,3.9993277,23.80072975158691,22.68242454528809,38.57271957397461,14.94412422180176,93.76326,5.2230411,11.5,14.1,.69999999,18.4,23.1,1.2,4,6.4000001,.60000002
Iowa,15,2013,19,14.8,24.4,5.5,66.900002,71,62.900002,44.872814,37.904011,44.29,10.8,50642,13.593595,26.123333,14.778044,3.139487,40.1,1.013208,21.70000076293945,3092224,14.944401,54.82833099365234,4.0042071,23.67377853393555,22.76750755310059,38.48227310180664,15.07644081115723,93.017319,5.3874621,13.4,16.200001,.69999999,21.799999,26.9,1.3,4.4000001,6.8000002,.60000002
Iowa,15,2014,19,13.8,22.4,5.3,67.5,71.400002,63.700001,41.852905,37.513081,44.33000000000001,10.3,53094,13.123412,28.036898,14.512929,3.1379764,33.1,1.0243759,21.39999961853027,3109481,14.949966,55.10694885253906,4.0092759,23.56610298156738,22.84228324890137,38.32324600219727,15.26836585998535,92.837692,5.4998412,12.4,15.1,.69999999,20,24.9,1.3,4.1999998,6.5999999,.60000002
Iowa,15,2015,19,14.6,22.7,6.6,67.400002,71.400002,63.5,42.488445,32.98592,43.9300000667572,10.4,54270,12.523572,27.376335,14.916903,3.1153691,36,1.0213815,19.79999923706055,3123899,14.954593,55.38283157348633,4.0142698,23.48850440979004,22.8691463470459,38.13357162475586,15.50877571105957,92.720673,5.5721393,13.2,16,.69999999,20.200001,25.1,1.3,5.4000001,8.1000004,.69999999
Iowa,15,2016,19,14.8,25,4.7,67.800003,71.699997,63.900002,54.414467,32.98592,44.51000094413757,9.800000000000001,53931,12.14489,29.125488,14.928863,3.1310289,38.5,1.0152838,21.2,3134693,14.958042,55.61669921875,4.0184836,23.41841888427734,22.9033203125,37.88019561767578,15.79806709289551,92.030609,5.7123938,13.4,16.200001,.69999999,22.4,27.6,1.3,3.7,6,.60000002
Kansas,16,2000,20,12.8,21.6,4.1,68.300003,73.099998,63.799999,19.35375,27.022133,41.74,8,42311,4.325345,25.974527,11.333766,3.2813463,46.9,.99309182,13.19999980926514,2693681,14.806419,32.85977172851563,3.4922493,26.52091217041016,23.22722816467285,37.00135040283203,13.25050640106201,88.029121,6.7584553,11.3,14.2,.69999999,19,24.200001,1.3,3.0999999,5.4000001,.60000002
Kansas,16,2001,20,11.2,18.5,4.1,66,71.5,61,31.226179,27.022133,43.82,10.1,42134,4.5994649,27.216915,11.382872,3.2245529,41.7,.99049282,14.69999980926514,2702162,14.809563,33.01389353711329,3.4969285,26.28942489624023,23.22850036621094,37.295420328776,13.18665186564128,88.861328,6.596365,9.8999996,12.5,.69999999,16,20.9,1.2,3.0999999,5.4000001,.60000002
Kansas,16,2002,20,13.7,22.9,4.7,66.099998,72.5,60.299999,30.674814,27.022133,43.29,10.1,42584,5.1741729,26.771933,11.738333,3.2663651,41.8,.98642731,15.80000019073486,2713535,14.813763,33.16801534571096,3.501586,26.05793762207031,23.22977256774902,37.58949025472009,13.12279733022054,87.915024,6.9908686,12.2,15.1,.69999999,20.200001,25.6,1.4,3.5999999,6,.60000002
Kansas,16,2003,20,13.6,21.7,5.8,67.599998,72.699997,62.700001,35.787949,45.125755,44.33000000000001,10.8,43143,5.9017544,28.843653,11.487625,3.2223415,43.7,.99836838,13.89999961853027,2723004,14.817246,33.32213715430862,3.506222,25.82645034790039,23.23104476928711,37.88356018066406,13.0589427947998,88.793663,6.7654848,12.2,15.1,.69999999,19.1,24.299999,1.3,4.5,7.3000002,.69999999
Kansas,16,2004,20,14.1,22.1,6.2,68.699997,75.800003,61.900002,36.590515,45.125755,43.65,11.4,43111,6.1998854,28.336079,11.999493,3.1989994,42.8,1.0016575,12.89999961853027,2734373,14.821413,33.47625896290629,3.5108366,25.59496307373047,23.2323169708252,38.17763010660804,12.99508825937907,89.342194,6.0603275,12.6,15.5,.80000001,19.5,24.799999,1.3,4.9000001,7.6999998,.69999999
Kansas,16,2005,20,13.9,23.1,4.8,68.300003,75.199997,61.700001,34.570038,45.125755,43.91999999999999,12.5,44534,6.4758701,28.360138,11.490022,3.2531989,39.2,.98221338,12.39999961853027,2745299,14.8254,33.63038077150395,3.5154297,25.36347579956055,23.23358917236328,38.47170003255212,12.93123372395834,87.101318,8.1748543,12.4,15.3,.69999999,20.4,25.9,1.4,3.7,6.1999998,.60000002
Kansas,16,2006,20,14.3,23.5,5.4,68,74.099998,62.200001,40.576008,45.125755,44.1,12.8,46653,6.6259704,28.974012,13.986126,3.1610932,42.6,1.0344976,15.39999961853027,2762931,14.831802,33.7845025801016,3.5200021,25.13198852539063,23.23486137390137,38.76576995849609,12.8673791885376,88.004013,8.878233,12.8,15.8,.80000001,20.799999,26.200001,1.4,4.0999999,6.8000002,.69999999
Kansas,16,2007,20,14.7,24.1,5.6,68.400002,74.699997,62.299999,44.38121,44.787476,44.4,11.7,48735,6.5524817,29.256613,13.941982,3.2015133,44.7,1.0220259,14.60000038146973,2783785,14.839322,33.7081350531276,3.5177393,25.16035270690918,23.35411262512207,38.53410720825195,12.95142841339111,87.814507,8.8964787,13.2,16.200001,.80000001,21.4,26.799999,1.4,4.3000002,7,.69999999
Kansas,16,2008,20,12.7,22,3.6,68.699997,75.099998,62.5,44.800999,44.787476,44.2,12.7,49378,6.6796265,29.74641,14.235936,3.1413822,42.1,1.0201935,13.80000019073486,2808076,14.84801,33.9620253012555,3.525243,25.06468200683594,23.35939788818359,38.58530807495117,12.99061107635498,88.668175,9.5985422,11.3,14.1,.69999999,19.4,24.6,1.3,2.5999999,4.8000002,.5
Kansas,16,2009,20,14.5,24,5.2,67.599998,73.300003,62.299999,42.512024,45.246475,44.4,13.7,47049,7.7404842,30.023205,14.218587,3.2137542,43,1.0175343,14.5,2832704,14.856742,33.95269012451172,3.5249681,25.14364624023438,23.70648384094238,38.17192077636719,12.97794818878174,89.021683,9.2856865,13,16,.80000001,21.299999,26.700001,1.4,4,6.5999999,.60000002
Kansas,16,2010,20,14.9,24.3,5.8,65.099998,70.5,59.900002,35.052158,45.246475,44.5,14.3,47213,9.4342995,30.327702,13.72014,3.1987355,43.9,1.013153,15.10000038146973,2858824,14.865921,34.36122131347656,3.5369287,25.47017478942871,23.19265556335449,38.24446868896484,13.09269905090332,88.254456,10.537432,13.4,16.4,.80000001,21.5,27,1.4,4.5,7.3000002,.69999999
Kansas,16,2011,20,14.9,23.9,6.1,65.300003,70.800003,59.900002,30.833607,21.990273,44.42,14.3,48293,10.405946,30.711285,13.670166,3.2236383,44.4,1.0233665,17,2869917,14.869794,34.62609100341797,3.5446074,25.38286209106445,23.31435966491699,38.16092300415039,13.1418571472168,88.575272,10.702631,13.4,16.4,.80000001,21.200001,26.6,1.4,4.8000002,7.5999999,.69999999
Kansas,16,2012,20,18.6,30.5,6.9,64.800003,70.5,59.299999,36.082859,21.990273,44.96,14,48688,10.55751,30.35841,14.015153,3.247396,45.5,1.0245419,15.80000019073486,2886281,14.87548,34.87313842773438,3.5517168,25.31419372558594,23.41726303100586,38.00148773193359,13.26705455780029,88.346329,10.925827,16.9,20.299999,.89999998,27.4,33.5,1.5,5.5999999,8.5,.69999999
Kansas,16,2013,20,15.4,24.7,6.1,64.800003,69.599998,60.200001,34.650425,21.990273,45.89,13.2,48564,10.950711,31.133696,13.591805,3.2730441,45.2,1.0314749,15.39999961853027,2894630,14.878367,35.08013916015625,3.5576351,25.26969909667969,23.52739906311035,37.73575973510742,13.46714019775391,88.663857,11.122176,13.8,16.9,.80000001,22,27.5,1.4,4.8000002,7.5999999,.69999999
Kansas,16,2014,20,16.7,26.4,7.1,65.699997,72.300003,59.5,32.38018,21.990273,45.97,12.1,49449,10.110432,31.862793,13.77955,3.2534721,41.9,1.0170666,15.80000019073486,2902507,14.881085,35.26163101196289,3.5627954,25.14688110351563,23.59541320800781,37.55439758300781,13.70330905914307,88.329521,11.312075,15.2,18.299999,.80000001,23.6,29.299999,1.4,5.8000002,8.8000002,.69999999
Kansas,16,2015,20,17,26.6,7.5,65.099998,71.699997,58.599998,33.374538,21.990273,45.96000015735626,14.2,50248,9.4096136,31.993107,14.05788,3.2273889,37.7,1.0281937,15.60000038146973,2911641,14.884228,35.38444900512695,3.5662725,25.00934219360352,23.68109512329102,37.33456039428711,13.97500228881836,87.737015,11.556335,15.4,18.6,.80000001,23.799999,29.4,1.4,6.0999999,9.1999998,.80000001
Kansas,16,2016,20,18.3,28.7,8.1,65.099998,70.800003,59.599998,40.061897,21.990273,45.50000131130219,11.2,51507,8.730917,33.323505,13.931261,3.2028003,42.3,1.0170293,16,2907289,14.882731,35.4493293762207,3.5681043,24.88869285583496,23.55790901184082,37.21643829345703,14.3369607925415,87.781433,11.608272,16.700001,20,.80000001,25.700001,31.6,1.5,6.5,9.6000004,.80000001
Kentucky,17,2000,21,13.5,23,4.3,61.799999,69.099998,55.200001,15.397395,48.910229,44.71,12.6,37569,9.9648533,17.724409,10.334819,3.1715887,55.3,1.0037404,9.25,4049021,15.213985,101.7356033325195,4.6223774,24.61343002319336,23.99855041503906,38.89860916137695,12.48940753936768,91.003891,1.2577019,12.3,14.7,.60000002,20.799999,25.200001,1.1,3.5,5.4000001,.5
Kentucky,17,2001,21,12.8,21.3,4.6,59.700001,67,53.099998,15.594857,48.910229,44.77,12.6,37344,10.144214,18.204386,10.629422,3.1331444,52.2,.96694756,8.699999809265137,4068132,15.218695,102.4248869090316,4.6291299,24.47506618499756,23.82575352986652,39.1701876322428,12.52899026870728,91.299835,1.4076226,11.7,14,.60000002,19.200001,23.5,1.1,3.7,5.6999998,.5
Kentucky,17,2002,21,13.9,23.5,4.8,57.799999,63.799999,52.400002,8.449893,48.910229,45.43,14.2,38064,11.005275,18.894609,11.003939,3.0916541,52,.96019983,7.900000095367432,4089875,15.224025,103.1141704855436,4.6358366,24.33670234680176,23.65295664469403,39.44176610310876,12.56857299804688,91.376869,1.6473178,12.7,15.1,.60000002,21.299999,25.700001,1.1,3.9000001,5.9000001,.5
Kentucky,17,2003,21,14.2,24,4.7,57.900002,64.199997,52.099998,33.428108,51.148415,44.72,14.4,38662,12.209284,18.748329,10.51342,3.1287327,50.7,.97032779,9.300000190734863,4117170,15.230677,103.8034540620558,4.6424994,24.19833850860596,23.48015975952148,39.71334457397461,12.60815572738647,90.878822,1.5136762,13,15.4,.60000002,21.799999,26.299999,1.1,3.8,5.8000002,.5
Kentucky,17,2004,21,14.5,24.4,4.9,58.700001,65.300003,52.599998,34.635159,38.16695,46.3,17.7,39419,13.138705,19.157093,10.787262,3.1633041,52,.96708459,9.600000381469727,4146101,15.237679,104.4927376385679,4.6491175,24.05997467041016,23.30736287434894,39.98492304484046,12.64773845672607,91.243675,1.8509183,13.2,15.7,.60000002,22.1,26.6,1.1,4,6,.5
Kentucky,17,2005,21,14.3,23.3,5.7,58.5,63.599998,53.599998,41.634426,37.339268,45.55,14.8,40358,13.634047,19.391464,11.686366,3.1327853,50.2,.97538251,10.39999961853027,4182742,15.246477,105.1820212150799,4.6556926,23.92161083221436,23.13456598917645,40.25650151570642,12.68732118606567,90.909149,1.6031199,13.1,15.5,.60000002,21.1,25.5,1.1,4.5999999,6.8000002,.5
Kentucky,17,2006,21,15.7,26.5,5.3,59.5,65.300003,54.099998,39.442612,37.339268,46,16.8,41082,13.96228,20.050316,13.941457,3.0411463,47.59999999999999,.98971701,8.600000381469727,4219239,15.255165,105.871304791592,4.6622243,23.78324699401855,22.96176910400391,40.52807998657227,12.72690391540527,90.56163,1.9740975,14.4,16.9,.60000002,24.1,28.799999,1.2,4.3000002,6.3000002,.5
Kentucky,17,2007,21,16,26.2,6.1,59.400002,66.300003,52.900002,51.36536,39.84539,46.5,15.5,40376,14.14302,20.28614,13.587022,3.0742819,50.9,.98437756,8.199999809265137,4256672,15.263998,105.860581923701,4.6621227,23.86778450012207,22.99027442932129,40.36438751220703,12.77755546569824,90.448441,2.0552998,14.7,17.299999,.60000002,23.9,28.5,1.2,5,7.1999998,.60000002
